144121     TRAILBLAZER LTZ D4A                               156MKK                                                                                                                                                                                                  201911    22        
144317     TRAILBLAZER PRE D4A                               156YKL                                                                                                                                                                                                  202011    22        
144412     TRAILBLAZER LT D4A                                156FKL                                                                                                                                                                                                  202011    22        
144483     TRAILBLAZER PRE D4A                               156YKM                                                                                                                                                                                                  202111    22        
144516     TRAILBLAZER LT D4A                                156FKM                                                                                                                                                                                                  202111    22        
144537     TRAILBLAZER PRE D4A                               156YKN                                                                                                                                                                                                  202201    22        
145105     TRAILBLAZER PRE D4A                               156YKP                                                                                                                                                                                                  202301    22        
1123012    CRUZE LT HB 1.8                                   5B68MC                                                                                                                                                                                                  201211    40315     
142959     CRUZE LT NB                                       5B69MC                                                                                                                                                                                                  201211    40315     
143005     CRUZE LTZ HB                                      5N68MC                                                                                                                                                                                                  201211    40315     
143176     CRUZE LT HB                                       5B68MD                                                                                                                                                                                                  201311    40315     
143296     CRUZE LTZ NB                                      5N69ME                                                                                                                                                                                                  201411    40315     
143512     CRUZE LTZ NB                                      5N69NF                                                                                                                                                                                                  201511    40315     
143693     CRUZE AT LT HB                                    5B68NG                                                                                                                                                                                                  201611    40315     
143775     CRUZE LT NB AT                                    5B69SH                                                                                                                                                                                                  201711    40315     
143997     CRUZE LTZ NB AT                                   5N69SJ                                                                                                                                                                                                  201811    40315     
144040     CRUZE LT HB AT                                    5B68SJ                                                                                                                                                                                                  201811    40315     
144222     CRUZE LT NB AT                                    5B69SK                                                                                                                                                                                                  201911    40315     
144226     CRUZE LTZ HB AT                                   5N68SK                                                                                                                                                                                                  201911    40315     
144228     CRUZE LTZ NB AT                                   5N69SK                                                                                                                                                                                                  201911    40315     
144394     CRUZE PRE2 NB AT                                  5Y69SL                                                                                                                                                                                                  202011    40315     
144421     CRUZE PRE NB                                      5P69SL                                                                                                                                                                                                  202011    40315     
144451     CRUZE LT NB AT                                    5B68SL                                                                                                                                                                                                  202011    40315     
144613     CRUZE RS HB AT                                    5D68SN                                                                                                                                                                                                  202211    40315     
144647     CRUZE MID NB AT                                   5M69SP                                                                                                                                                                                                  202301    40315     
144664     CRUZE PRE2 NB AT                                  5Y69SP                                                                                                                                                                                                  202301    40315     
1994782    CRUZE 1.4 LT TURBO                                CNVGM                                                                                                                                                                                                       11    40315     
1994783    CRUZE LT                                          CNVGM                                                                                                                                                                                                       11    40315     
143243     COBALT 1.4 LT                                     5B69XE                                                                                                                                                                                                  201411    40316     
143340     COBALT 1.4M LTZ ADV                               5D69XE                                                                                                                                                                                                  201411    40316     
143439     COBALT 1.4 LS                                     5A69XF                                                                                                                                                                                                  201511    40316     
143612     COBALT 1.8MT GRAPH                                5G69EF                                                                                                                                                                                                  201511    40316     
143798     COBALT 1.8MT LTZ                                  5C692H                                                                                                                                                                                                  201711    40316     
143960     COBALT 18A ELI                                    5E692J                                                                                                                                                                                                  201811    40316     
144156     COBALT 1.8M LTZ                                   5C692K                                                                                                                                                                                                  201911    40316     
144157     COBALT 18A ELI                                    5E692K                                                                                                                                                                                                  201911    40316     
1994734    CHEVROLET COBALT 1.8 LTZ                          CNVGM                                                                                                                                                                                                       11    40316     
143135     SPIN 1.8 LTZ                                      5C75ZD                                                                                                                                                                                                  201311    40320     
143246     SPIN 1.8 LTZ                                      5C75ZE                                                                                                                                                                                                  201411    40320     
143444     SPIN 1.8AT  LT                                    5B75ZF                                                                                                                                                                                                  201511    40320     
143446     SPIN 1.8AT LTZ                                    5B75ZF                                                                                                                                                                                                  201511    40320     
143456     SPIN 1.8AT LT                                     5B75ZF                                                                                                                                                                                                  201511    40320     
143528     SPIN 1.8L MT LTZ                                  5C75EF                                                                                                                                                                                                  201511    40320     
143577     SPIN 1.8AT ACT                                    5E75EG                                                                                                                                                                                                  201611    40320     
143581     SPIN 1.8MT LTZ                                    5C75EG                                                                                                                                                                                                  201611    40320     
143584     SPIN 1.8MT LT                                     5B75EG                                                                                                                                                                                                  201611    40320     
143807     SPIN 1.8L AT LTZ                                  5C752H                                                                                                                                                                                                  201711    40320     
